"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","현황도형 생성일시","면적(도형)","길이(도형)"
"166544","11000UQ111PS202007127167","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","1093.10932414","936.12608554"
"166545","11000UQ111PS202007127095","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","3.29795885","64.79982687"
"166546","11000UQ111PS202007127169","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","96.52139460","297.56782392"
"166547","11000UQ111PS202007127170","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","478.88148223","269.12457990"
"166548","11000UQ111PS202007127172","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","22.23153241","146.76170918"
"166549","11000UQ111PS202007127173","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","752.64444035","646.08489054"
"166550","11000UQ111PS202007127174","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","12833.77918855","2809.88117487"
"166551","11000UQ111PS202007127177","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","97.99601200","157.10798616"
"166552","11000UQ111PS202007127206","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","1.02343256","45.91002040"
"166553","11000UQ111PS202007127207","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","2.35135491","35.11132540"
"166554","11000UQ111PS202007127214","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","136.78899652","179.34531339"
"166555","11000UQ111PS202007127430","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","25.27971907","44.66152339"
"166556","11000UQ111PS202007127433","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","32.10959166","329.55537211"
"166557","11000UQ111PS202007127434","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","286.10813055","284.36227743"
"166558","11000UQ111PS202007127099","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","1.52126291","57.49468872"
"166559","11000UQ111PS202007127440","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","92.08612466","112.62243039"
"166560","11000UQ111PS202007126637","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","390.37962220","206.19192541"
"166561","11000UQ111PS202007126675","UQA999"," "," ","UQA999","11000ARZ000000001111"," ","기타 도시지역","11000"," ","2020-07-12 00:00:00.0","17.28755569","50.68047573"
"166562","11000UQ111PS202007126686","UQA999"," "," ","UQA999","11000ARZ000000001111"," ","기타 도시지역","11000"," ","2020-07-12 00:00:00.0","1.32534961","16.46992065"
"166563","11000UQ111PS202007126700","UQA999"," "," ","UQA999","11000ARZ000000001111"," ","기타 도시지역","11000"," ","2020-07-12 00:00:00.0","12.86084219","45.50867583"
"166564","11000UQ111PS202007127349","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","8.59545011","81.52886185"
"166565","11000UQ111PS202007127350","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","44.53029075","217.98319613"
"166566","11000UQ111PS201912154699","UQA100","UQA130"," ","UQA130","11000ARZ200107161011","11000NTC200107161034","준주거지역","11000"," ","2019-12-15 00:00:00.0","1395.63455559","164.84169355"
"166567","11000UQ111PS201912154453","UQA100","UQA130"," ","UQA130","11000ARZ201005284983","11000NTC201005114902","준주거지역","11000"," ","2019-12-15 00:00:00.0","6311.92489143","456.67638831"
"166568","11000UQ111PS201912154455","UQA100","UQA130"," ","UQA130","11000ARZ201704065193","11000NTC201704068074","준주거지역","11000"," ","2019-12-15 00:00:00.0","3466.09626809","334.75749647"
"166569","11000UQ111PS201912154456","UQA100","UQA130"," ","UQA130","11000ARZ200009190438","11000NTC200009199860","준주거지역","11000"," ","2019-12-15 00:00:00.0","15222.05046104","570.52124299"
"166570","11000UQ111PS201912154253","UQA100","UQA130"," ","UQA130","11000ARZ201201165043","11000NTC201110136269","준주거지역","11000"," ","2019-12-15 00:00:00.0","24651.49857433","903.12639382"
"166571","11000UQ111PS202007127358","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","4038.50990750","2021.60439535"
"166572","11000UQ111PS202007127360","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","22.88502438","138.08816612"
"166573","11000UQ111PS201912156086","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","49292.55575897","1164.86844881"
"166574","11000UQ111PS201912156087","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","774.59112080","166.60561242"
"166575","11000UQ111PS201912156088","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","1.71516044","5.86207512"
"166576","11000UQ111PS201912156089","UQA200","UQA220"," ","UQA220","11000ARZ199606040298","11000NTC199606046081","일반상업지역","11000"," ","2019-12-15 00:00:00.0","22713.56325629","802.56329752"
"166577","11000UQ111PS201912156090","UQA200","UQA220"," ","UQA220","11000ARZ201012015391","11000NTC201009305435","일반상업지역","11000"," ","2019-12-15 00:00:00.0","8458.06924155","385.39063474"
"166578","11000UQ111PS201912156091","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","671934.68461615","13876.43742391"
"166579","11000UQ111PS201912156092","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","2774.11866876","482.78723487"
"166580","11000UQ111PS201912156093","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","6616.36180008","323.99813747"
"166581","11000UQ111PS201912156094","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","3437.46420507","607.02711292"
"166582","11000UQ111PS201912156095","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","501.47427561","94.87840853"
"166583","11000UQ111PS201912156096","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","28.44112342","272.25653161"
"166584","11000UQ111PS201912156098","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","6228.60548639","1013.41766223"
"166585","11000UQ111PS201912155896","UQA200","UQA220"," ","UQA220","11000ARZ199607130218","11000NTC199607136208","일반상업지역","11000"," ","2019-12-15 00:00:00.0","31870.60095171","1099.88782451"
"166586","11000UQ111PS201912155898","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","31673.16905237","754.87030395"
"166587","11000UQ111PS201912155836","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","2898.48787855","510.86123805"
"166588","11000UQ111PS201912155838","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","891.98954044","186.21082411"
"166589","11000UQ111PS201912155839","UQA200","UQA220"," ","UQA220","11000ARZ200912075375","11000NTC200711221590","일반상업지역","11000"," ","2019-12-15 00:00:00.0","152.70211887","71.45068466"
"166590","11000UQ111PS201912155841","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","350.27584249","164.25520798"
"166591","11000UQ111PS201912155842","UQA200","UQA220"," ","UQA220","11000ARZ201211125436","11000NTC201108116203","일반상업지역","11000"," ","2019-12-15 00:00:00.0","2139.35540716","190.66546205"
"166592","11000UQ111PS201912155844","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","토지구획정리사업","11000"," ","2019-12-15 00:00:00.0","795635.44414684","18067.74907370"
"166593","11000UQ111PS201912155846","UQA200","UQA220"," ","UQA220","11000ARZ201404225459","11000NTC201403207130","일반상업지역","11000"," ","2019-12-15 00:00:00.0","22495.68882343","618.19110692"
"166594","11000UQ111PS201912155848","UQA200","UQA220"," ","UQA220","11000ARZ201511245480","11000NTC201412197364","일반상업지역","11000"," ","2019-12-15 00:00:00.0","4106.89131069","295.93278988"
"166595","11000UQ111PS201912155958","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","6205.60199270","1054.21996597"
"166596","11000UQ111PS201912155849","UQA200","UQA220"," ","UQA220","11000ARZ201810160007","11000NTC201802063032","일반상업지역","11000"," ","2019-12-15 00:00:00.0","673512.94213220","14039.15990988"
"166597","11000UQ111PS201912152759","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","442138.90660319","6099.78303551"
"166598","11000UQ111PS201912153944","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","15027.96756364","567.75145157"
"166599","11000UQ111PS201912153945","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","1404.28287258","193.41544067"
"166600","11000UQ111PS201912153672","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","197924.31968004","2133.36128876"
"166601","11000UQ111PS201912154855","UQA100","UQA130"," ","UQA130","11000ARZ201204185051","11000NTC201201266392","준주거지역","11000"," ","2019-12-15 00:00:00.0","3596.41532142","335.75641478"
"166602","11000UQ111PS201912156139","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","88516.17613564","3992.72619518"
"166603","11000UQ111PS201912154923","UQA100","UQA130"," ","UQA130","11000ARZ201308235095","11000NTC201210116657","준주거지역","11000"," ","2019-12-15 00:00:00.0","475651.37647332","6829.67669699"
"166604","11000UQ111PS201912154332","UQA100","UQA130"," ","UQA130","11000ARZ200102070989","11000NTC200102070240","준주거지역","11000"," ","2019-12-15 00:00:00.0","6917.01770924","387.44490306"
"166605","11000UQ111PS201912154333","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11000"," ","2019-12-15 00:00:00.0","0.03340494","45.27252576"
"166606","11000UQ111PS201912154337","UQA100","UQA130"," ","UQA130","11000ARZ201101264992","11000NTC201101205863","준주거지역","11000"," ","2019-12-15 00:00:00.0","22431.23309215","1333.79279049"
"166607","11000UQ111PS201912156303","UQA400","UQA430"," ","UQA430","11000ARZ200004040405","11000NTC200004049482","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","5334.33448739","371.18938015"
"166608","11000UQ111PS201912156304","UQA400","UQA430"," ","UQA430","11000ARZ201307045819","11000NTC201303216784","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","1312.79531684","412.16003973"
"166609","11110UQ111PS201909090075","UQA400","UQA430"," ","UQA430","11110ARZ201908130004","11110NTC201908130003","자연녹지지역","11110"," ","2019-09-09 00:00:00.0","127452.38791959","5594.93074492"
"166610","11000UQ111PS201912156366","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","1855.32329892","350.37841888"
"166611","11000UQ111PS201912156367","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","2683.03125836","256.68148729"
"166612","11000UQ111PS202007196859","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-19 00:00:00.0","154295.88649641","6551.02985416"
"166613","11000UQ111PS202007196860","UQA100","UQA120","UQA123","UQA123","11000ARZ000000001111"," ","제3종일반주거지역","11000"," ","2020-07-19 00:00:00.0","162559.98314555","3084.09860821"
"166614","11000UQ111PS201912156276","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","6019825.72278692","28345.88051860"
"166615","11000UQ111PS201912155943","UQA200","UQA220"," ","UQA220","11000ARZ200512065295","11000NTC200511249172","일반상업지역","11000"," ","2019-12-15 00:00:00.0","387893.42145285","5022.21628562"
"166616","11000UQ111PS201912155944","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","12151.79235060","1025.60809175"
"166617","11000UQ111PS201912156046","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","7699.19666915","759.64487717"
"166618","11000UQ111PS201912156047","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","3263.84781063","305.06485062"
"166619","11000UQ111PS201912155998","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","569082.09528201","6831.22293682"
"166620","11000UQ111PS201912155991","UQA200","UQA220"," ","UQA220","11000ARZ199607130217","11000NTC199607136208","일반상업지역","11000"," ","2019-12-15 00:00:00.0","1460.14354522","384.22498099"
"166621","11000UQ111PS201912154179","UQA100","UQA130"," ","UQA130","11000ARZ200911274942","11000NTC200702150756","준주거지역","11000"," ","2019-12-15 00:00:00.0","71729.22675685","2802.64394341"
"166622","11000UQ111PS201912154558","UQA100","UQA130"," ","UQA130","11000ARZ201208165068","11000NTC201202236419","준주거지역","11000"," ","2019-12-15 00:00:00.0","20665.24359937","1586.44276112"
"166623","11000UQ111PS201912154561","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11000"," ","2019-12-15 00:00:00.0","57401.13787392","2969.42438509"
"166624","11000UQ111PS201912156108","UQA200","UQA220"," ","UQA220","11000ARZ201709285521","11000NTC201707208208","일반상업지역","11000"," ","2019-12-15 00:00:00.0","167622.60942764","3563.67881543"
"166625","11000UQ111PS201912156113","UQA200","UQA220"," ","UQA220","11000ARZ201706125505","11000NTC201610207911","일반상업지역","11000"," ","2019-12-15 00:00:00.0","1176.03024379","167.41929997"
"166626","11000UQ111PS201912156115","UQA200","UQA220"," ","UQA220","11000ARZ200807165311","11000NTC200807032027","일반상업지역","11000"," ","2019-12-15 00:00:00.0","3577.05364446","252.97890349"
"166627","11000UQ111PS202007127361","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","133.66711907","711.82881525"
"166628","11000UQ111PS202007127362","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","213.89374299","284.12814477"
"166629","11000UQ111PS202007127363","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","7.22559367","69.82331427"
"166630","11000UQ111PS202007127364","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","11.70055582","122.92567895"
"166631","11000UQ111PS202007127365","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","233.02908038","726.22934419"
"166632","11000UQ111PS202007127366","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","2.66790829","43.88272868"
"166633","11000UQ111PS202007127367","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2020-07-12 00:00:00.0","1737.01692510","724.50674019"
